ISSUERID,IVA_COMPANY_RATING,IVA_RATING_DATE,IVA_INDUSTRY,IVA_PREVIOUS_RATING,IVA_RATING_TREND,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,LAST_SCORE_UPDATE_DATE,ENVIRONMENTAL_PILLAR_SCORE,ENVIRONMENTAL_PILLAR_WEIGHT,ENVIRONMENTAL_PILLAR_QUARTILE,GOVERNANCE_PILLAR_SCORE,GOVERNANCE_PILLAR_WEIGHT,GOVERNANCE_PILLAR_QUARTILE,SOCIAL_PILLAR_SCORE,SOCIAL_PILLAR_WEIGHT,SOCIAL_PILLAR_QUARTILE,GICS_SUB_IND,CLIMATE_CHANGE_THEME_SCORE,CLIMATE_CHANGE_THEME_WEIGHT,BUSINESS_ETHICS_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,ENVIRONMENTAL_OPPS_THEME_SCORE,ENVIRONMENTAL_OPPS_THEME_WEIGHT,HUMAN_CAPITAL_THEME_SCORE,HUMAN_CAPITAL_THEME_WEIGHT,NATURAL_RES_USE_THEME_SCORE,NATURAL_RES_USE_THEME_WEIGHT,WASTE_MGMT_THEME_SCORE,WASTE_MGMT_THEME_WEIGHT,PRODUCT_SAFETY_THEME_SCORE,PRODUCT_SAFETY_THEME_WEIGHT,SOCIAL_OPPS_THEME_SCORE,SOCIAL_OPPS_THEME_WEIGHT,STAKEHOLDER_OPPOSIT_THEME_SCORE,STAKEHOLDER_OPPOSIT_THEME_WEIGHT,E_WASTE_SCORE,E_WASTE_WEIGHT,E_WASTE_QUARTILE,FINANCING_ENV_IMP_SCORE,FINANCING_ENV_IMP_QUARTILE,FINANCING_ENV_IMP_WEIGHT,OPPS_CLN_TECH_SCORE,OPPS_CLN_TECH_QUARTILE,OPPS_CLN_TECH_WEIGHT,OPPS_GREEN_BUILDING_SCORE,OPPS_GREEN_BUILDING_QUARTILE,OPPS_GREEN_BUILDING_WEIGHT,OPPS_RENEW_ENERGY_SCORE,OPPS_RENEW_ENERGY_QUARTILE,OPPS_RENEW_ENERGY_WEIGHT,PACK_MAT_WASTE_SCORE,PACK_MAT_WASTE_WEIGHT,PACK_MAT_WASTE_QUARTILE,PROD_CARB_FTPRNT_SCORE,PROD_CARB_FTPRNT_QUARTILE,PROD_CARB_FTPRNT_WEIGHT,RAW_MAT_SRC_SCORE,RAW_MAT_SRC_QUARTILE,RAW_MAT_SRC_WEIGHT,TOXIC_EMISS_WSTE_SCORE,TOXIC_EMISS_WASTE_QUARTILE,TOXIC_EMISS_WSTE_WEIGHT,WATER_STRESS_SCORE,WATER_STRESS_QUARTILE,WATER_STRESS_WEIGHT,CORP_BEHAV_SCORE,CORP_BEHAV_QUARTILE,ACCESS_TO_COMM_SCORE,ACCESS_TO_COMM_QUARTILE,ACCESS_TO_COMM_WEIGHT,ACCESS_TO_FIN_SCORE,ACCESS_TO_FIN_QUARTILE,ACCESS_TO_FIN_WEIGHT,ACCESS_TO_HLTHCRE_SCORE,ACCESS_TO_HLTHCRE_QUARTILE,ACCESS_TO_HLTHCRE_WEIGHT,CHEM_SAFETY_SCORE,CHEM_SAFETY_QUARTILE,CHEM_SAFETY_WEIGHT,COMM_REL_SCORE,COMM_REL_QUARTILE,COMM_REL_WEIGHT,FIN_PROD_SAFETY_SCORE,FIN_PROD_SAFETY_QUARTILE,FIN_PROD_SAFETY_WEIGHT,CONTROV_SRC_SCORE,CONTROV_SRC_QUARTILE,CONTROV_SRC_WEIGHT,HLTH_SAFETY_SCORE,HLTH_SAFETY_QUARTILE,INS_HLTH_DEMO_RISK_WEIGHT,HLTH_SAFETY_WEIGHT,HUMAN_CAPITAL_DEV_SCORE,HUMAN_CAPITAL_DEV_QUARTILE,HUMAN_CAPITAL_DEV_WEIGHT,INS_HLTH_DEMO_RISK_SCORE,INS_HLTH_DEMO_RISK_QUARTILE,LABOR_MGMT_SCORE,LABOR_MGMT_QUARTILE,LABOR_MGMT_WEIGHT,OPPS_NUTRI_HLTH_SCORE,OPPS_NUTRI_HLTH_QUARTILE,OPPS_NUTRI_HLTH_WEIGHT,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_QUARTILE,PRIVACY_DATA_SEC_WEIGHT,PROD_SFTY_QUALITY_SCORE,PROD_SFTY_QUALITY_QUARTILE,PROD_SFTY_QUALITY_WEIGHT,RESPONSIBLE_INVEST_SCORE,RESPONSIBLE_INVEST_QUARTILE,RESPONSIBLE_INVEST_WEIGHT,SUPPLY_CHAIN_LAB_SCORE,SUPPLY_CHAIN_LAB_QUARTILE,SUPPLY_CHAIN_LAB_WEIGHT,ACCOUNTING_SCORE,BOARD_SCORE,CORP_GOVERNANCE_SCORE,CORP_GOVERNANCE_QUARTILE,OWNERSHIP_AND_CONTROL_SCORE,PAY_SCORE,BUS_ETHICS_GOV_PILLAR_SD,BUS_ETHICS_PCTL_GLOBAL,BUS_ETHICS_PCTL_HOME,CORP_BEHAV_ETHICS_SCORE,CORP_BEHAV_GOV_PILLAR_SD,CORP_BEHAV_PCTL_GLOBAL,CORP_BEHAV_PCTL_HOME,TAX_TRANSP_GOV_PILLAR_SD,TAX_TRANSP_PCTL_GLOBAL,TAX_TRANSP_PCTL_HOME,ACCOUNTING_GOV_PILLAR_SD,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,ASSESSMENT_CHANGE_DATE,BOARD_GOV_PILLAR_SD,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_GOV_PILLAR_SD,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_GOV_PILLAR_SD,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_GOV_PILLAR_SD,PAY_PCTL_GLOBAL,PAY_PCTL_HOME,ESG_HEADLINE,IVA_RATING_ANALYSIS,BIODIV_LAND_USE_SCORE,BIODIV_LAND_USE_WEIGHT,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_WEIGHT,INS_CLIMATE_CHG_RISK_SCORE,INS_CLIMATE_CHG_RISK_WEIGHT,ESG_OVERALL_QUARTILE,BIODIV_LAND_USE_QUARTILE,CARBON_EMISSIONS_QUARTILE,INS_CLIMATE_CHG_RISK_QUARTILE,CORP_BEHAV_TAX_TRANSP_SCORE,Industry,CompanyName
IID000000002143248,CCC,20220131,Specialty Chemicals,,,0.8,2.6,20221216.0,2.9,53,4,3.1,33,4,0.0,14,4,Specialty Chemicals,3.4,14.0,4.6,3.9,5.4,11.0,7.0,,3.1,14.0,0.3,14.0,0.0,14.0,,,,,,,,,,,5.4,2.0,11.0,,,,,,,,,,,,,,,,0.3,4.0,14.0,3.1,4.0,14.0,4.6,4,,,,,,,,,,0.0,4.0,14.0,,,,,,,,,,,,,,7.0,1.0,,,,7.0,2.0,,,,,4.1,4.0,,,,,,,,,,,10.0,4.5,3.9,4,5.9,2.3,-2.1,21,65,4.5,-2.1,21,65,0.0,100,100,0.0,100,100,20221212,-2.478515625,15,26,-4.7,12,17,-0.9375,37,41,-1.328125,26,53,Limited environmental mitigation programs,"We initiate coverage of Ningbo Shanshan at 'CCC'. The production of battery materials typically involves high levels of toxic emissions and waste generation; this could expose the company to risks of incurring environmental liabilities. Yet, Ningbo Shanshan appears to lack strong programs and quantitative targets to reduce emission of key air pollutants (NOx/SOx). Further, the company trails industry peers in chemical management practices. Unlike with better-performing peers, we found no evidence of plans to phase out hazardous chemicals.Owing to China's carbon neutrality goal by 2060, Ningbo Shanshan is exposed to related compliance risks. Despite this, we found no information on the company's GHG emissions figures; this may impede performance comparison with peers.Ningbo Shanshan trails global peers in governance practices. In the absence of a fully independent audit committee, related-party transactions (4.8% of expenses and 4.8% of total assets in FY 2020) with controlling shareholder (39.9% of voting power, as of January 2022) may increase the potential governance risk associated with these transactions for all investors.Ningbo Shanshan is well-positioned to capitalize on clean technology opportunities through its involvement in manufacturing of lithium batteries and photovoltaic products. Its three-year (2018-2020) average R&D/sales ratio, at 4.6%, exceeded the industry average of 3.31% for specialty chemicals sub-industry (constituents of MSCI ACWI Index), as of December 2021. However, unlike industry leaders, it appears to lack a formal cleantech strategy.",,,3.4,14.0,,,4.0,,4.0,,10.0,Materials,Mediaand Entertainment Worldwide
IID000000002143264,BB,20211216,Pharmaceuticals,B,1.0,4.1,3.2,20220725.0,5.8,9,1,2.5,33,4,3.3,58,3,Pharmaceuticals,6.6,0.0,1.7,4.6,,,2.5,18.0,,0.0,5.8,9.0,3.7,27.0,3.4,13.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,5.8,1.0,9.0,,,0.0,1.7,4,,,0.0,,,0.0,3.4,3.0,13.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.5,4.0,18.0,,,,,0.0,,,0.0,,,0.0,3.7,3.0,27.0,,,0.0,,,0.0,8.8,5.0,4.6,4,9.3,0.5,-3.2,3,18,1.5,-3.2,3,18,0.0,100,100,-0.15625,27,11,20220508,-2.260273438,19,34,-4.2,20,31,-0.15625,91,98,-1.640625,1,3,Improvements in governance; but with weaknesses in pay practices,"THDB has been upgraded to 'BB' from 'B'. We note improvements in the company's governance. Its board now has a fully independent majority, which may promote independent management oversight. THDB's ownership structure leads that of peers in China and seems to be in line with investor interests. Its pay practices trail those of global and home market peers. The total pay awarded to the CEO exceeded 3 times the median pay of other executives in FY 2020.Like pharma peers, THDB has high exposure to corruption risks due to multiple touchpoints with the government for approval. However, its business ethics framework lags that of industry peers. Our research found limited evidence of board-level oversight and whistleblower protection.THDB has high exposure to potential product quality risks because it develops products for direct human use. Its quality management system is on par with industry peers, and features some supplier quality certification and customer satisfaction surveys. We note no product recalls and regulatory warnings in the three years that ended November 2021.As a pharma company, THDB relies on a highly-skilled workforce and thus, like peers, may face employee-centered challenges. Its talent management efforts lag those of leading peers. Its training opportunities appear to be available to select employees only.",,0.0,6.6,0.0,,0.0,3.0,,4.0,,10.0,Healthcare,Financial Services Innovations
IID000000002143288,BB,20220217,Real Estate Development & Diversified Activities,BB,0.0,3.1,3.3,20220624.0,3.2,28,4,3.4,39,4,3.2,33,3,Real Estate Development,7.7,0.0,5.2,3.9,3.2,28.0,0.7,17.0,,0.0,,,5.9,16.0,,,,,,0.0,,,,0.0,,,0.0,3.2,4.0,28.0,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,5.2,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.7,4.0,0.0,17.0,2.7,4.0,0.0,,,,,0.0,,,0.0,,,0.0,5.9,2.0,16.0,,,0.0,,,0.0,9.4,3.8,3.9,4,8.4,1.4,-1.9,29,46,5.1,-1.9,29,47,0.0,100,100,-0.078125,44,46,20200805,-2.818847656,9,23,-4.7,12,44,-0.3515625,67,86,-1.484375,17,81,,"PT Summarecon's rating is unchanged at 'BB'. The rating factors in PT Summarecon's subpar governance practices, relative to global peers. Its board lacks an independent majority and is entrenched, as two of five directors are long-serving (as of February 2022). Weak disclosures on executive pay also impede a holistic peer comparison. Moreover, it appears to lack strong compliance mechanisms such as extensive ethics trainings for staff. On the upside, the company's product safety and quality management compares favorably with peers.Like most property developers and operators, PT Summarecon has opportunities to leverage the demand for green properties. While it invests in water-efficient facilities and incorporates green spaces in its township projects, it lags peers in demonstrating efforts to obtain third-party certifications.PT Summarecon continues to face high exposure to risks of workplace accidents, given its operations in Indonesia, where data indicates injury rates are high. Despite this, the company continues to lag peers in adopting strong governance over safety programs. We found no disclosure on injury and fatality rates; this impedes performance assessment against peers.The company's residential property development business may expose it to risks of high warranty payouts in case of lapses in build quality. While we found no evidence of widely recognized product quality certifications such as ISO 9001, the company adopts practices such as staff training on quality and responsible marketing efforts.",,0.0,7.7,0.0,,0.0,4.0,,3.0,,10.0,Real Estate,Gaming Operations Associates
IID000000002143340,BBB,20220422,Industrial Machinery,BBB,0.0,4.9,4.8,20220715.0,5.5,33,1,4.7,47,4,3.9,20,4,Industrial Machinery,9.8,0.0,6.0,5.2,3.6,20.0,3.9,20.0,,0.0,8.4,13.0,,,,,,,,0.0,,,,0.0,3.6,4.0,20.0,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,8.4,1.0,13.0,,,0.0,6.0,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,4.6,4.0,0.0,,,3.9,4.0,20.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.1,5.2,5.2,4,9.0,6.8,-1.6,47,89,5.9,-1.6,48,89,0.0,100,100,-0.78125,3,21,20210929,-2.162617188,21,66,-3.7,30,71,-0.234375,79,99,-0.546875,70,81,,"Hyundai Elevator's rating is unchanged at 'BBB'. Presence in South Korea (88% of FY 2020 operations), where frequency of corruption is perceived to be moderate, poses risks of unethical conduct. To mitigate such risks, the company's business ethics measures include whistleblower protection and ethics training for staff. It also has strong environmental management programs relative to peers; it has ISO 14001 certification and conducts annual environmental audits--practices that could help mitigate regulatory risks on toxic and waste releases.Hyundai Elevator's independent majority board may provide strong management oversight. Although the company has recurring related-party transactions with the family owner (the Hyun family held 26.47% voting rights as of Feb 2022), the presence of a fully independent audit committee can help mitigate potential governance risk from such transactions. However, unlike leading global peers, the company has limited disclosure on executive pay; this may hinder assessment of its pay policies against company performance.Hyundai Elevator offers a range of non-pay benefits and incentives, which may help retain staff and sustain workforce productivity. However, it lags peers in monitoring job satisfaction levels of its employees.The company has opportunities to participate in the growing demand for clean technology through its energy-efficient elevators and escalators. However, low R&D investments, at 1.25% of sales (2017-20) vs. the industry average of 3.67% as of March 2022, may limit innovation capacity relative to peers.",,0.0,9.1,0.0,,0.0,4.0,,3.0,,10.0,Industrials,Human Resources Consulting Partners
IID000000002143347,BBB,20211027,Leisure Products,,,4.8,4.7,20230125.0,0.0,13,4,5.7,44,3,5.2,43,3,Leisure Products,5.8,,5.3,6.8,,,3.3,19.0,,,0.0,13.0,6.7,24.0,,,,,,,,,,,,,,,,,,,,0.0,13.0,4.0,,,,,,,,,,,,,5.3,4,,,,,,,,,,5.7,1.0,12.0,,,,,,,,,,,,,,3.2,4.0,0.0,,,,,,,,,,,,7.7,1.0,12.0,,,,3.3,4.0,19.0,7.1,6.9,6.8,3,9.3,6.8,-1.8,15,7,5.2,-1.8,15,7,0.0,100,100,-0.390625,8,4,20220511,-1.40625,48,83,-2.5,65,91,-0.15625,91,100,-0.546875,70,84,,"We initiate coverage of Roland at 'BBB'. As a musical equipment manufacturer, Roland appears to take numerous initiatives to maintain the quality of its products. The company's corporate governance practices lead those of its global and home market peers. However, Roland appears to lack programs to mitigate risks of possible poor working conditions in its supply chain. We also did not find evidence of measures to remove chemicals of concern from its products.The company has moderate exposure to regulatory and reputational risks associated with potential product defects, including litigation and costs connected with potential recalls. Our research indicates Roland has robust quality management systems, including certification to the ISO 9001 quality standard, and several centers (282 as of FY 2020) focused on R&D and testing product quality.The company's corporate governance, specifically, executive pay practices and shareholder rights, appear to be well-aligned with shareholder interests. Furthermore, the company has a fully independent audit committee to help provide independent oversight of management.We estimate over 80% of Roland's products are manufactured in Asia (Malaysia and China), which poses moderate exposure to the risk of potentially poor working conditions in the supply chain. Despite this, we did not find evidence of a supply chain code of conduct or of monitoring programs to help mitigate the risk of potential labor-related disruptions.",,,5.8,,,,3.0,,4.0,,10.0,Leisure,Renewable Energy International
IID000000002143361,A,20220527,Commodity Chemicals,A,0.0,6.2,4.9,20220701.0,5.6,56,1,4.2,33,2,3.2,11,2,Commodity Chemicals,8.3,15.0,5.3,4.9,4.4,11.0,1.5,0.0,4.3,15.0,5.0,15.0,3.2,11.0,,,,,,,,,,,4.4,2.0,11.0,,,,,,,,,,,,,,,,5.0,1.0,15.0,4.3,2.0,15.0,5.3,2,,,,,,,,,,3.2,2.0,11.0,,,,,,,,,,,,,,1.5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,10.0,5.0,4.9,2,9.0,1.4,-1.8,31,24,5.2,-1.8,32,24,0.0,100,100,0.0,100,100,20210917,-2.28515625,19,28,-4.0,24,38,-0.234375,79,74,-1.484375,17,46,Increased chemical safety risk exposure; strong carbon management programs relative to peers,"Shin-Etsu Polymer's rating is unchanged at 'A'. Our updated exposure assessment of plastic films and packaging products manufacturing (23% of Shin-Etsu Polymer's FY 2020 revenue), which may entail the use of hazardous chemicals as additives, reflected higher exposure to risks related to regulatory scrutiny and product reformulation costs. Shin-Etsu Polymer's chemical management practices, including provisions for hazard assessment, appear to be on par with those of peers. Further, the company leads peers in managing carbon emissions.Shin-Etsu Polymer is exposed to compliance costs related to stringent carbon regulations in Japan (69% of FY 2020 assets), where there is a target for carbon neutrality by 2050. The company's GHG emission intensity (FY 2020: 95.7 tCO2e/USD million) remained lower than the average (919, as of May 2022) for the commodity chemicals sub-industry (constituents of MSCI ACWI Index).Production of plastic products is typically considered to be toxic emissions-intensive in nature, exposing Shin-Etsu Polymer to the risk of incurring environmental liabilities. The company appears to lack strong programs to mitigate key air pollutants (NOx/SOx). Nonetheless, all the company's facilities in FY 2020 were certified to ISO 14001 standards, in line with industry practices.Shin-Etsu Polymer lags global peers in corporate governance practices. The company, like many of its Japanese peers, lacks a majority independent board and has multiple executives. This could limit strong management oversight.",,,8.1,15.0,,,1.0,,1.0,,10.0,Materials,Transportation Infrastructure Industries
IID000000002143372,B,20220527,Trading Companies & Distributors,B,0.0,2.6,5.2,20221014.0,5.4,23,1,5.2,54,3,4.8,23,4,Trading Companies & Distributors,4.3,,5.7,6.1,5.4,23.0,4.8,23.0,,,,,,,,,,,,,,,,,5.4,2.0,23.0,,,,,,,,,,,,,,,,,,,,,,5.7,3,,,,,,,,,,,,,,,,,,,,,,4.8,4.0,,23.0,5.1,2.0,0.0,,,,,,,,,,,,,,,,,,,,,8.8,6.8,6.1,3,8.6,3.2,-1.7,38,37,5.6,-1.7,39,37,0.0,100,100,-0.15625,27,55,20220622,-1.438515625,45,77,-3.1,47,74,-0.3125,71,68,-1.171875,30,67,,"Inabata's rating is unchanged at 'B'. The company continues to trail global peers on corporate governance practices. In particular, Inabata trails peers in establishing strong oversight of governance processes. Its board lacks an independent majority--a typical feature among Japanese firms. Such a board structure may hinder strong management oversight. The absence of a fully independent audit committee to oversee related-party transactions with its non-controlling owner may increase governance risks for minority investors.As per US OHSA data, the risk of employee injuries and fatalities is low for companies, such as Inabata, engaged in the chemicals, electronic components, or plastics trading businesses. Its operations in Indonesia (19% FY 2020 assets), especially as it operates complementary manufacturing and processing sites in the country, may encounter more frequent workplace accidents than in Japan and Europe. Yet, we found no evidence of safety improvement targets and programs monitoring health and safety metrics such as lost time injury and fatality rates, unlike with leading peers.Our research indicates the company has been active in the renewable energy markets through its various offerings, including equipment and components for wind and solar power, and fuel cell systems. We also found evidence of investment targets to expand its clean technology offerings further. Thus, the company leads peers. Inabata aims to expand its products that reduce environmental load as part of its medium-term business plan for 2023.",,,4.3,,,,4.0,,4.0,,10.0,Conglomerates,Roadand Rail Transport LLC
IID000000002143378,A,20220328,"Oil & Gas Refining, Marketing, Transportation & Storage",A,0.0,6.8,5.5,20220729.0,5.3,27,2,4.3,47,3,7.8,26,1,Oil & Gas Refining & Marketing,5.3,27.0,7.2,4.1,,0.0,7.8,26.0,,,7.2,0.0,,,,,,,,,,,,,3.3,4.0,0.0,,,,,,,,,,,,,,,,7.2,1.0,0.0,,,,7.2,2,,,,,,,,,,,,,,,,,,,,,,7.2,3.0,,0.0,6.1,2.0,0.0,,,7.8,3.0,26.0,,,,,,,,,,,,,,,,8.8,4.7,4.1,4,7.2,1.4,-1.1,78,80,7.1,-1.1,78,80,0.0,100,100,-0.15625,27,55,20220218,-2.3828125,17,25,-4.6,13,18,-0.625,54,35,-1.484375,17,46,,"San-Ai Oil's rating is unchanged at 'A'. Wholesale distributors of petroleum products have low exposure to environmental and social risks compared to petroleum refiners. San-Ai Oil's entire operations are in Japan, where data from the International Labor Organization indicates the frequency of workforce strikes is lower than in emerging markets. Yet, the company trails leading peers that have all of their workforce covered by collective bargaining agreements that could help mitigate labor unrest.Wholesale distributors of petroleum products may face risk of corruption in the procurement process, including through kickbacks and fraudulent billing. San-Ai Oil has strong internal controls such as a whistleblower system to manage these risks; however, unlike with industry-leading peers, we found no provision for legal protection to whistleblowers.With its entire operations in Japan, which, in April 2021, increased its GHG emissions reduction target to 46-50% by 2030 from 26% in 2013, San-Ai Oil could incur increased carbon pricing costs under the Tokyo emissions trading scheme and a national emissions trading scheme that has been proposed to be implemented in FY 2022-23. Its GHG emissions averaged 2.87 tCO2e/USD million over 2018-2020 (vs. industry average of 313, as of March 2022). However, unlike better-performing peers, the company has yet to set a quantitative reduction target (as of March 2022).",,,5.3,27.0,,,2.0,,3.0,,10.0,Energy,Asset Managementand Custody Banks Technologies
IID000000002143380,B,20211022,Commercial Services & Supplies,,,1.6,2.9,20220722.0,3.5,36,4,1.6,37,4,4.0,27,4,Environmental & Facilities Services,1.5,11.0,3.8,2.4,,,4.0,27.0,,,4.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,3.0,25.0,,,,3.8,4,,,,,,,,,,,,,,,,,,,,,,1.8,4.0,,11.0,5.9,3.0,0.0,,,5.5,3.0,16.0,,,,,,,,,,,,,,,,10.0,2.4,2.4,4,5.5,1.4,-2.4,13,41,3.7,-2.4,13,42,0.0,100,100,0.0,100,100,20211028,-3.443847656,4,28,-5.9,3,20,-1.015625,30,52,-1.484375,17,23,,"We initiate coverage of Insun ENT at 'B'. The rating is underpinned by the company's limited initiatives to address key ESG risks associated with its business. Notably, governance practices trail those of global peers. Insun ENT is controlled by IS Dongseo (holding ~45% voting power) via a stock pyramid structure and has reported related-party transactions with the controlling shareholder. Also, its board lacks an independent majority, which could raise concerns regarding potential subordination of the interests of minority investors.As a company involved in handling construction and automotive waste, Insun ENT is exposed to environmental liabilities associated with its operations. Its waste handling efforts include upcycling auto parts and incineration. However, when compared to better performing peers, it lacks compliance audits and has not set quantitative targets to reduce toxic emissions.Waste management operations are labor intensive, which could present workforce management challenges. Insun ENT's measures to address this risk appear to be on par with those of most industry peers and include employment benefits and training programs.Insun ENT's construction waste recycling operations could expose its employees to occupational safety risks. Yet, its safety management initiatives trail those of industry peers. We found no evidence of certification to the widely accepted OHSAS 18001 standard. Also, we found the lack of disclosure on key health and safety metrics such as lost time injury rate, which impedes comparison of performance with peers.",,,1.5,11.0,,,4.0,,4.0,,10.0,Industrials,Paperand Forest Products Technologies
IID000000002143677,BBB,20220923,Real Estate Management & Services,A,-1.0,5.0,5.9,20221216.0,7.2,31,1,5.2,44,4,5.5,25,2,Office REITs,9.6,,8.6,4.6,7.2,31.0,5.5,25.0,5.3,0.0,,,,0.0,,,,,,,,,,,,,,7.2,1.0,31.0,,,,,,,,,,,,,,,,5.3,2.0,0.0,8.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,2.0,25.0,,,10.0,3.0,0.0,,,,6.8,4.0,0.0,,,,,,,,,,9.4,2.2,4.6,4,8.3,8.6,-0.5,99,98,8.6,-0.5,99,98,0.0,100,100,-0.078125,44,61,20230111,-3.515625,4,4,-4.2,20,30,-0.390625,66,51,-0.234375,97,99,"Strong green building practice, but lags peer in board practice","Japan Real Estate Investment has been downgraded to 'BBB' from 'A'. The downgrade is mainly driven by the company's corporate governance practice which lags global and home market peers. We found evidence of related-party transactions (RPTs) with Mitsubishi Estate (100% controlling shareholder as of Sep 2022) of rent income, which accounted 43.3% of its revenue in FY 2021. The absence of an audit committee may increase governance concerns associated with RPTs for minority investors. Our revised evaluation indicates the board lacks a nomination committee.The company is managed by Japan Real Estate Asset Management. A detailed assessment of the manager's human capital development practices indicated presence of a formal grievance redressal mechanism and professional training opportunities for employees. The manager also conducts annual engagement surveys to gauge job satisfaction levels. These initiatives may have helped keep employee turnover rate at 4.8% in 2021, much below the REMS industry turnover median of 15.0% as of May 2022.The company's focus on office properties provides plenty of opportunities to benefit from the demand for green buildings, as these properties are more energy intensive than residential properties. Besides investing in energy reduction programs, the company's manager has set a 35% carbon emission intensity reduction target by 2030 (vs. 2013 levels). Further, in FY 2021, around 73% of the portfolio (by number of buildings) was certified to green building standards, higher than the 2021 Office REITs sub-industry average of 53.0%, by number of buildings.",,,9.6,,,,4.0,,2.0,,10.0,Real Estate,Tobacco Technologies
IID000000002143722,BB,20220328,Trading Companies & Distributors,BB,0.0,2.9,4.2,20230127.0,3.8,23,3,3.7,54,4,5.6,23,4,Trading Companies & Distributors,10.0,0.0,6.2,3.9,3.8,23.0,5.6,23.0,,0.0,,,,,,,,,,0.0,,,,0.0,3.8,3.0,23.0,,,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,6.2,3,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.6,4.0,0.0,23.0,3.0,4.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,8.8,3.9,3.9,4,8.3,1.4,-1.5,50,54,6.1,-1.5,50,54,0.0,100,100,-0.15625,27,55,20210426,-2.74984375,10,16,-4.8,11,14,-0.390625,66,51,-1.484375,17,46,,"Kanamoto's rating is unchanged at 'BB'. The company continues to trail industry peers in managing its ESG-related risks. In particular, our research indicates Kanamoto lags peers in workplace safety management. Although the company has adopted a groupwide safety policy, we found limited evidence of strong practices such as regular safety audits and incident rate monitoring--practices that are commonly adopted by peers.Kanamoto's wholesale trade of metal products and construction equipment leasing business may present minimal opportunities in the clean technology domain. Yet, in efforts to promote the use of green technologies, Kanamoto leases heavy equipment models that are fuel-efficient and have lower emissions. The company also disclosed its strategy to promote an eco-friendly rental business by upgrading equipment to hybrid models. However, Kanamoto still lags peers in developing investment targets focused on expanding its cleantech portfolio.We continue to note weaknesses in Kanamoto's governance practices. Its executive-heavy board, while common in Japan, may limit independent oversight of management. Its heavy equipment leasing business supports public construction works and may involve related bidding activities that could present corruption risks. Yet, unlike with peers, we found no evidence of a detailed policy against bribery and corruption, or audits of its ethical standards.",,0.0,10.0,0.0,,0.0,4.0,,2.0,,10.0,Conglomerates,Real Estate Managementand Services International
